% Model,CVD_Reactor_Run1_Baseline.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 16 2026, 21:13"
% Dimension,1
% Nodes,565
% Expressions,1
% Description,Line graph
% r-coordinate (m),Molar concentration; c
0,0.0016201074356047077
2.59379078361931E-4,0.001654638103527482
5.18758156723862E-4,0.0016891687714502568
7.78137235085793E-4,0.0017979824032271024
0.001037516313447724,0.0019067960350039482
0.0012968953918096472,0.002035281274238289
0.0015562744701715704,0.00216376651347263
0.0018156535485335014,0.002229704761206648
0.0020750326268954324,0.002295643008940666
0.0023344117052573636,0.002445214818515706
0.0025937907836192944,0.0025947866280907465
0.002853169861981225,0.0026080998001866895
0.0031125489403431563,0.002621412972282632
0.0033719280187050876,0.0027721943089889373
0.0036313070970670183,0.002922975645695243
0.0038906861754289413,0.00302616346293451
0.004150065253790865,0.003129351280173777
0.00440944433215278,0.0032597454335657554
0.004668823410514696,0.003390139586957734
0.004928202488876642,0.0034453731690589143
0.005187581567238589,0.003500606751160094
0.00544696064560052,0.0035775445437687308
0.005706339723962451,0.003654482336377368
0.005965718802324382,0.0037296938684499657
0.006225097880686313,0.0038049054005225634
0.006484476959048244,0.003876569595780091
0.006743856037410175,0.003948233791037619
0.007003235115772083,0.003927584932299015
0.00726261419413399,0.003906936073560412
0.007521993272495921,0.003919903291845198
0.007781372350857852,0.003932870510129983
0.008040751429219799,0.0038948550014642484
0.008300130507581745,0.0038568394927985137
0.008559509585943662,0.0038054045766014637
0.008818888664305576,0.0037539696604044132
0.009078267742667508,0.0036459460076603317
0.009337646821029439,0.0035379223549162502
0.009597025899391385,0.0034048421000348592
0.00985640497775333,0.0032717618451534682
0.010115784056115238,0.003039587590723791
0.010375163134477146,0.002807413336294114
0.010634542212839094,0.0026334485503657578
0.01089392129120104,0.0024594837644374016
0.011153300369562972,0.0022114228842072597
0.011412679447924902,0.0019633620039771183
0.011672058526286817,0.0016816079425288483
0.011931437604648732,0.0013998538810805782
0.012190816683010662,0.0011924363909623704
0.012450195761372594,9.850189008441626E-4
0.012709574839734518,8.684131321094223E-4
0.012968953918096441,7.518073633746822E-4
0.013228332996458387,7.105454108765163E-4
0.013487712074820335,6.692834583783504E-4
0.013747091153182265,6.62726844708653E-4
0.014006470231544195,6.561702310389556E-4
0.014265849309906126,6.754144465473705E-4
0.014525228388268058,6.946586620557853E-4
0.014784607466630004,7.26788186356381E-4
0.015043986544991951,7.589177106569765E-4
0.015303365623353882,7.868360814735866E-4
0.015562744701715814,8.147544522901967E-4
0.015822123780077753,8.382624683955669E-4
0.016081502858439692,8.61770484500937E-4
0.016340881936801638,8.710834876885219E-4
0.016600261015163584,8.803964908761068E-4
0.01685964009352551,8.739145129187359E-4
0.01711901917188743,8.67432534961365E-4
0.01737839825024937,8.666074952180225E-4
0.01763777732861131,8.657824554746799E-4
0.017897156406973248,8.627251544700606E-4
0.018156535485335187,8.596678534654412E-4
0.018415914563697122,8.315964755183544E-4
0.01867529364205906,8.035250975712676E-4
0.018934672720421,7.796107965227996E-4
0.01919405179878294,7.556964954743315E-4
0.01945343087714488,7.376952963129004E-4
0.019712809955506817,7.196940971514693E-4
0.019972189033868756,7.024980073346927E-4
0.020231568112230695,6.853019175179161E-4
0.020490947190592634,6.724128521525235E-4
0.020750326268954573,6.595237867871311E-4
0.021009705347316512,6.409219441914248E-4
0.02126908442567845,6.223201015957186E-4
0.021528463504040384,6.033226108918279E-4
0.021787842582402312,5.843251201879373E-4
0.02204722166076424,5.657529406987015E-4
0.022306600739126173,5.471807612094658E-4
0.022565979817488112,5.305670523931959E-4
0.02282535889585005,5.139533435769262E-4
0.02308473797421199,4.974093822870412E-4
0.02334411705257393,4.8086542099715616E-4
0.02360349613093586,4.662174427758675E-4
0.023862875209297793,4.515694645545789E-4
0.024122254287659725,4.3731269681698175E-4
0.024381633366021654,4.2305592907938464E-4
0.0246410124443836,4.102538022085077E-4
0.024900391522745546,3.974516753376307E-4
0.025159770601107485,3.8477081815831566E-4
0.025419149679469424,3.720899609790006E-4
0.025678528757831352,3.6003842468058976E-4
0.025937907836193284,3.4798688838217896E-4
0.026197286914555216,3.3667124784566335E-4
0.02645666599291715,3.253556073091477E-4
0.026716045071279088,3.15194094140543E-4
0.026975424149641027,3.050325809719383E-4
0.027234803228002973,2.9566050725908125E-4
0.02749418230636492,2.862884335462242E-4
0.02775356138472685,2.778993075188235E-4
0.02801294046308878,2.695101814914228E-4
0.02827231954145071,2.621286824776496E-4
0.028531698619812643,2.547471834638765E-4
0.02879107769817459,2.485327678956548E-4
0.029050456776536535,2.4231835232743306E-4
0.029309835854898474,2.364856603000675E-4
0.029569214933260413,2.3065296827270195E-4
0.029828594011622342,2.256662777074598E-4
0.030087973089984274,2.2067958714221768E-4
0.030347352168346213,2.1649301261929802E-4
0.030606731246708152,2.1230643809637834E-4
0.030866110325070084,2.087596366592585E-4
0.031125489403432016,2.0521283522213868E-4
0.03138486848179396,2.0206280461169436E-4
0.03164424756015591,1.9891277400125E-4
0.03190362663851784,1.962367199528827E-4
0.03216300571687977,1.9356066590451543E-4
0.03242238479524171,1.9123843703790997E-4
0.03268176387360365,1.8891620817130449E-4
0.03294114295196558,1.8711542978864962E-4
0.03320052203032752,1.8531465140599475E-4
0.033459901108689453,1.8333322785168691E-4
0.033719280187051386,1.8135180429737908E-4
0.033978659265413325,1.7952198236163E-4
0.034238038343775264,1.7769216042588093E-4
0.0344974174221372,1.7541890919924358E-4
0.03475679650049914,1.7314565797260623E-4
0.03501617557886108,1.7174862927890863E-4
0.03527555465722302,1.7035160058521102E-4
0.03553493373558496,1.6950546251865095E-4
0.0357943128139469,1.686593244520909E-4
0.03605369189230883,1.6759314764687604E-4
0.03631307097067076,1.6652697084166117E-4
0.03657245004903269,1.6553471537232632E-4
0.03683182912739462,1.645424599029915E-4
0.03709120820575656,1.6354548732234173E-4
