% Model,CVD_Reactor_SingleZone_Complete.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 17 2026, 01:19"
% Dimension,1
% Nodes,565
% Expressions,1
% Description,Line graph
% r-coordinate (m),Molar concentration; c
0,0.00434776890565068
2.59379078361931E-4,0.0045051992595811705
5.18758156723862E-4,0.004662629613511662
7.78137235085793E-4,0.004985295333186084
0.001037516313447724,0.005307961052860504
0.0012968953918096472,0.005573883189157485
0.0015562744701715704,0.005839805325454466
0.0018156535485335014,0.005951011060130382
0.0020750326268954324,0.006062216794806298
0.0023344117052573636,0.005974543353562659
0.0025937907836192944,0.005886869912319021
0.002853169861981225,0.0057638764312477305
0.0031125489403431563,0.00564088295017644
0.0033719280187050876,0.005694999515865691
0.0036313070970670183,0.005749116081554943
0.0038906861754289413,0.005550447412964952
0.004150065253790865,0.0053517787443749625
0.00440944433215278,0.005151125348115787
0.004668823410514696,0.004950471951856612
0.004928202488876642,0.0046662474014558895
0.005187581567238589,0.004382022851055167
0.00544696064560052,0.004102745571912967
0.005706339723962451,0.0038234682927707677
0.005965718802324382,0.0034868268407194205
0.006225097880686313,0.0031501853886680736
0.006484476959048244,0.002869213664883234
0.006743856037410175,0.0025882419410983948
0.007003235115772083,0.002310219410885633
0.00726261419413399,0.002032196880672871
0.007521993272495921,0.0017254254561400507
0.007781372350857852,0.0014186540316072306
0.008040751429219799,0.0012337515918179687
0.008300130507581745,0.0010488491520287068
0.008559509585943662,9.32899160883608E-4
0.008818888664305576,8.169491697385092E-4
0.009078267742667508,7.427335844943003E-4
0.009337646821029439,6.685179992500913E-4
0.009597025899391385,6.574826584387207E-4
0.00985640497775333,6.464473176273502E-4
0.010115784056115238,6.677619201451682E-4
0.010375163134477146,6.890765226629862E-4
0.010634542212839094,7.148488603536997E-4
0.01089392129120104,7.40621198044413E-4
0.011153300369562972,7.52043423991774E-4
0.011412679447924902,7.634656499391349E-4
0.011672058526286817,7.741283858880331E-4
0.011931437604648732,7.847911218369312E-4
0.012190816683010662,7.891085949137762E-4
0.012450195761372594,7.934260679906212E-4
0.012709574839734518,7.851486288279949E-4
0.012968953918096441,7.768711896653685E-4
0.013228332996458387,7.645828184834683E-4
0.013487712074820335,7.522944473015679E-4
0.013747091153182265,7.409360262546196E-4
0.014006470231544195,7.295776052076713E-4
0.014265849309906126,7.126598428345836E-4
0.014525228388268058,6.957420804614959E-4
0.014784607466630004,6.820855425453844E-4
0.015043986544991951,6.684290046292729E-4
0.015303365623353882,6.529063499598198E-4
0.015562744701715814,6.373836952903668E-4
0.015822123780077753,6.223864230269795E-4
0.016081502858439692,6.073891507635922E-4
0.016340881936801638,5.887723305407298E-4
0.016600261015163584,5.701555103178673E-4
0.01685964009352551,5.537981027591969E-4
0.01711901917188743,5.374406952005264E-4
0.01737839825024937,5.203261921552616E-4
0.01763777732861131,5.032116891099969E-4
0.017897156406973248,4.8807686352668966E-4
0.018156535485335187,4.729420379433825E-4
0.018415914563697122,4.590647848921826E-4
0.01867529364205906,4.4518753184098265E-4
0.018934672720421,4.307125913555949E-4
0.01919405179878294,4.1623765087020714E-4
0.01945343087714488,4.020352745398673E-4
0.019712809955506817,3.8783289820952744E-4
0.019972189033868756,3.7572862414733893E-4
0.020231568112230695,3.636243500851504E-4
0.020490947190592634,3.5219378847085896E-4
0.020750326268954573,3.4076322685656755E-4
0.021009705347316512,3.2969014784012756E-4
0.02126908442567845,3.1861706882368757E-4
0.021528463504040384,3.084881721464442E-4
0.021787842582402312,2.983592754692009E-4
0.02204722166076424,2.896338699921238E-4
0.022306600739126173,2.8090846451504667E-4
0.022565979817488112,2.7327105593358947E-4
0.02282535889585005,2.656336473521323E-4
0.02308473797421199,2.590690533776639E-4
0.02334411705257393,2.525044594031955E-4
0.02360349613093586,2.465087551610544E-4
0.023862875209297793,2.4051305091891324E-4
0.024122254287659725,2.35655739742329E-4
0.024381633366021654,2.3079842856574476E-4
0.0246410124443836,2.2660689337847977E-4
0.024900391522745546,2.2241535819121476E-4
0.025159770601107485,2.186939049141079E-4
0.025419149679469424,2.1497245163700103E-4
0.025678528757831352,2.1170474167082863E-4
0.025937907836193284,2.0843703170465622E-4
0.026197286914555216,2.0580232632056382E-4
0.02645666599291715,2.0316762093647146E-4
0.026716045071279088,2.007513751787746E-4
0.026975424149641027,1.983351294210777E-4
0.027234803228002973,1.9615482244618947E-4
0.02749418230636492,1.9397451547130122E-4
0.02775356138472685,1.9180424732558689E-4
0.02801294046308878,1.8963397917987255E-4
0.02827231954145071,1.8754181036684231E-4
0.028531698619812643,1.8544964155381208E-4
0.02879107769817459,1.8333124243529478E-4
0.029050456776536535,1.812128433167775E-4
0.029309835854898474,1.7920327241885956E-4
0.029569214933260413,1.7719370152094162E-4
0.029828594011622342,1.7527338890673173E-4
0.030087973089984274,1.7335307629252184E-4
0.030347352168346213,1.715501235652308E-4
0.030606731246708152,1.6974717083793976E-4
0.030866110325070084,1.680411788578014E-4
0.031125489403432016,1.6633518687766307E-4
0.03138486848179396,1.6479604305817414E-4
0.03164424756015591,1.632568992386852E-4
0.03190362663851784,1.6185667295373713E-4
0.03216300571687977,1.6045644666878907E-4
0.03242238479524171,1.5914227124691073E-4
0.03268176387360365,1.578280958250324E-4
0.03294114295196558,1.5661321424138486E-4
0.03320052203032752,1.5539833265773733E-4
0.033459901108689453,1.543355879380318E-4
0.033719280187051386,1.5327284321832628E-4
