% Model,CVD_Reactor_Run1_Baseline.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 16 2026, 21:00"
% Dimension,1
% Nodes,565
% Expressions,1
% Description,Line graph
% r-coordinate (m),Molar concentration; c
0,4.1165742277395154E-4
2.59379078361931E-4,4.3443571237026255E-4
5.18758156723862E-4,4.5721400196657355E-4
7.78137235085793E-4,4.8733840252721824E-4
0.001037516313447724,5.174628030878629E-4
0.0012968953918096472,5.562838741669541E-4
0.0015562744701715704,5.951049452460452E-4
0.0018156535485335014,6.108472187736774E-4
0.0020750326268954324,6.265894923013095E-4
0.0023344117052573636,6.599174105449647E-4
0.0025937907836192944,6.932453287886199E-4
0.002853169861981225,6.933369783134546E-4
0.0031125489403431563,6.934286278382892E-4
0.0033719280187050876,7.270385771251779E-4
0.0036313070970670183,7.606485264120666E-4
0.0038906861754289413,7.823119211572789E-4
0.004150065253790865,8.039753159024913E-4
0.00440944433215278,8.30804718698334E-4
0.004668823410514696,8.576341214941767E-4
0.004928202488876642,8.748764814863415E-4
0.005187581567238589,8.921188414785062E-4
0.00544696064560052,9.169347468718622E-4
0.005706339723962451,9.417506522652182E-4
0.005965718802324382,9.689827906387766E-4
0.006225097880686313,9.962149290123352E-4
0.006484476959048244,0.0010278874416950593
0.006743856037410175,0.0010595599543777837
0.007003235115772083,0.0010667465017895916
0.00726261419413399,0.0010739330492013995
0.007521993272495921,0.0010962722456983212
0.007781372350857852,0.0011186114421952431
0.008040751429219799,0.0011300853419206687
0.008300130507581745,0.001141559241646094
0.008559509585943662,0.0011491781264825391
0.008818888664305576,0.0011567970113189842
0.009078267742667508,0.0011471767091639994
0.009337646821029439,0.0011375564070090145
0.009597025899391385,0.0011273477988343983
0.00985640497775333,0.0011171391906597819
0.010115784056115238,0.001072768821199407
0.010375163134477146,0.0010283984517390323
0.010634542212839094,9.95800077983964E-4
0.01089392129120104,9.632017042288955E-4
0.011153300369562972,9.040838771507089E-4
0.011412679447924902,8.449660500725224E-4
0.011672058526286817,7.792380340740707E-4
0.011931437604648732,7.135100180756191E-4
0.012190816683010662,6.359937477014145E-4
0.012450195761372594,5.584774773272099E-4
0.012709574839734518,4.7434930545271477E-4
0.012968953918096441,3.9022113357821956E-4
0.013228332996458387,3.309038987388351E-4
0.013487712074820335,2.7158666389945064E-4
0.013747091153182265,2.2761337693751678E-4
0.014006470231544195,1.8364008997558294E-4
0.014265849309906126,1.5428828739626438E-4
0.014525228388268058,1.2493648481694584E-4
0.014784607466630004,1.2092787851273034E-4
0.015043986544991951,1.1691927220851485E-4
0.015303365623353882,1.2812029287125748E-4
0.015562744701715814,1.393213135340001E-4
0.015822123780077753,1.5480870843155345E-4
0.016081502858439692,1.702961033291068E-4
0.016340881936801638,1.8353795347085758E-4
0.016600261015163584,1.9677980361260835E-4
0.01685964009352551,2.029026670713736E-4
0.01711901917188743,2.090255305301388E-4
0.01737839825024937,2.222872791940431E-4
0.01763777732861131,2.355490278579474E-4
0.017897156406973248,2.4188576520949836E-4
0.018156535485335187,2.482225025610493E-4
0.018415914563697122,2.37048727189664E-4
0.01867529364205906,2.258749518182787E-4
0.018934672720421,2.1469677276348315E-4
0.01919405179878294,2.035185937086876E-4
0.01945343087714488,1.9643374485074213E-4
0.019712809955506817,1.8934889599279666E-4
0.019972189033868756,1.8526253439104878E-4
0.020231568112230695,1.8117617278930092E-4
0.020490947190592634,1.8132255990623572E-4
0.020750326268954573,1.814689470231705E-4
0.021009705347316512,1.76867375220836E-4
0.02126908442567845,1.7226580341850152E-4
0.021528463504040384,1.6708804466929135E-4
0.021787842582402312,1.619102859200812E-4
0.02204722166076424,1.5577274647358264E-4
0.022306600739126173,1.496352070270841E-4
0.022565979817488112,1.4560687299509153E-4
0.02282535889585005,1.4157853896309893E-4
0.02308473797421199,1.3661344079620797E-4
0.02334411705257393,1.3164834262931703E-4
0.02360349613093586,1.283709467210929E-4
0.023862875209297793,1.250935508128688E-4
0.024122254287659725,1.2119045518285275E-4
0.024381633366021654,1.1728735955283673E-4
0.0246410124443836,1.1421307850252859E-4
0.024900391522745546,1.1113879745222045E-4
0.025159770601107485,1.0738400969942117E-4
0.025419149679469424,1.0362922194662188E-4
0.025678528757831352,1.0006948382189979E-4
0.025937907836193284,9.650974569717769E-5
0.026197286914555216,9.300450828708872E-5
0.02645666599291715,8.949927087699975E-5
0.026716045071279088,8.647546390081872E-5
0.026975424149641027,8.345165692463768E-5
0.027234803228002973,8.052943411072825E-5
0.02749418230636492,7.760721129681883E-5
0.02775356138472685,7.513077710494155E-5
0.02801294046308878,7.265434291306426E-5
0.02827231954145071,7.037856884879916E-5
0.028531698619812643,6.810279478453404E-5
0.02879107769817459,6.610193278849266E-5
0.029050456776536535,6.410107079245128E-5
0.029309835854898474,6.206116571792528E-5
0.029569214933260413,6.002126064339928E-5
0.029828594011622342,5.81311206648497E-5
0.030087973089984274,5.6240980686300115E-5
0.030347352168346213,5.446984684114082E-5
0.030606731246708152,5.2698712995981526E-5
0.030866110325070084,5.104054221058595E-5
0.031125489403432016,4.938237142519038E-5
0.03138486848179396,4.781513775711205E-5
0.03164424756015591,4.6247904089033726E-5
0.03190362663851784,4.483615954641304E-5
0.03216300571687977,4.342441500379235E-5
0.03242238479524171,4.207466541265335E-5
0.03268176387360365,4.0724915821514346E-5
0.03294114295196558,3.972342022058527E-5
0.03320052203032752,3.8721924619656194E-5
0.033459901108689453,3.7719622490446216E-5
0.033719280187051386,3.6717320361236245E-5
0.033978659265413325,3.5791618534393236E-5
0.034238038343775264,3.486591670755023E-5
0.0344974174221372,3.412856828976904E-5
0.03475679650049914,3.339121987198785E-5
0.03501617557886108,3.267570251858516E-5
0.03527555465722302,3.1960185165182475E-5
0.03553493373558496,3.134271242159306E-5
0.0357943128139469,3.072523967800364E-5
0.03605369189230883,3.0260856578347686E-5
0.03631307097067076,2.9796473478691733E-5
0.03657245004903269,2.9427473525252607E-5
0.03683182912739462,2.905847357181348E-5
0.03709120820575656,2.873930814881166E-5
0.0373505872841185,2.842014272580984E-5
0.03760996636248044,2.8163444400655646E-5
0.03786934544084239,2.790674607550145E-5
0.03812872451920432,2.765487458939513E-5
0.03838810359756625,2.7403003103288807E-5
0.038647482675928185,2.7174540787068366E-5
0.03890686175429012,2.694607847084793E-5
0.03916624083265205,2.6742413824777013E-5
0.039425619911013975,2.6538749178706098E-5
0.03968499898937593,2.6339455673197098E-5
0.039944378067737873,2.61401621676881E-5
0.04020375714609981,2.594833161761631E-5
0.04046313622446175,2.575650106754452E-5
0.040722515302823684,2.559830880531531E-5
0.04098189438118561,2.5440116543086102E-5
0.04124127345954754,2.5317746127805317E-5
0.04150065253790947,2.5195375712524533E-5
0.04176003161627142,2.507177210631098E-5
0.042019410694633365,2.494816850009743E-5
0.0422787897729953,2.4828398086231487E-5
0.04253816885135723,2.4708627672365544E-5
0.042797547929719175,2.465265922579937E-5
0.04305692700808112,2.4596690779233195E-5
0.04331630608644305,2.4611789362495072E-5
0.043575685164804985,2.462688794575695E-5
0.04383506424316693,2.4640445238084087E-5
0.04409444332152888,2.4654002530411225E-5
0.0443538223998908,2.4685978575483184E-5
0.044613201478252734,2.4717954620555138E-5
0.044872580556614666,2.4753687152385877E-5
0.0451319596349766,2.4789419684216615E-5
0.04539133871333854,2.483122945716117E-5
0.045650717791700476,2.487303923010573E-5
0.045910096870062415,2.491996818900729E-5
0.046169475948424354,2.4966897147908847E-5
0.04642885502678629,2.5021501714817305E-5
0.04668823410514823,2.5076106281725762E-5
0.046947613183510165,2.5130327070572538E-5
0.0472069922618721,2.5184547859419314E-5
0.04746637134023403,2.5242278579120882E-5
0.047725750418595954,2.530000929882245E-5
0.0479851294969579,2.5352398332245522E-5
0.048244508575319846,2.540478736566859E-5
0.04850388765368178,2.5444811100122802E-5
0.04876326673204371,2.5484834834577013E-5
0.04902264581040565,2.5530265755331686E-5
0.04928202488876759,2.557569667608636E-5
0.04954140396712953,2.5616007530068268E-5
0.049800783045491466,2.5656318384050176E-5
0.050060162123853405,2.569094472424445E-5
0.050319541202215344,2.5725571064438723E-5
0.050578920280577276,2.575334379840887E-5
0.05083829935893921,2.5781116532379015E-5
0.05109767843730115,2.5807036886935928E-5
0.051357057515663086,2.583295724149284E-5
0.05161643659402501,2.585716290841605E-5
0.05187581567238694,2.5881368575339257E-5
0.05213519475074889,2.5902693907462784E-5
0.052394573829110835,2.592401923958631E-5
0.05265395290747276,2.5933876531196235E-5
0.052913331985834686,2.5943733822806156E-5
0.05317271106419663,2.59522050609931E-5
0.05343209014255858,2.596067629918004E-5
0.053691469220920524,2.59652304383001E-5
0.05395084829928247,2.5969784577420164E-5
0.0542102273776444,2.597071258898831E-5
0.054469606456006334,2.5971640600556453E-5
0.05472898553436825,2.5965021079122896E-5
0.05498836461273018,2.5958401557689343E-5
0.05524774369109211,2.5952687160514682E-5
0.05550712276945404,2.594697276334002E-5
0.05576650184781599,2.5937522019417418E-5
0.05602588092617793,2.5928071275494814E-5
0.05628526000453987,2.59116347752932E-5
0.05654463908290181,2.589519827509159E-5
0.05680401816126375,2.5876900163101116E-5
0.05706339723962569,2.5858602051110645E-5
0.05732277631798763,2.5835585450378585E-5
0.05758215539634957,2.581256884964652E-5
0.057841534474711506,2.579157089863916E-5
0.058100913553073445,2.57705729476318E-5
0.058360292631435384,2.5746757003071017E-5
0.05861967170979732,2.5722941058510233E-5
0.05887905078815925,2.5695135785218153E-5
0.05913842986652118,2.5667330511926072E-5
0.05939780894488312,2.5637048814330364E-5
0.05965718802324506,2.560676711673466E-5
0.05991656710160699,2.5575304714895597E-5
0.06017594617996892,2.5543842313056536E-5
0.06043532525833086,2.550898627589093E-5
0.0606947043366928,2.5474130238725326E-5
0.06095408341505474,2.5438815585969606E-5
0.06121346249341668,2.540350093321389E-5
0.06147284157177861,2.5368392814183015E-5
0.06173222065014054,2.5333284695152143E-5
0.06199159972850248,2.5296861805512434E-5
0.06225097880686442,2.5260438915872725E-5
0.06251035788522635,2.5220665584648115E-5
0.0627697369635883,2.5180892253423506E-5
0.06302911604195023,2.5140482119887144E-5
0.06328849512031216,2.5100071986350783E-5
0.06354787419867411,2.50615557961217E-5
0.06380725327703604,2.5023039605892616E-5
