% Model,CVD_Reactor_SingleZone_Complete.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 18 2026, 13:42"
% Dimension,1
% Nodes,771
% Expressions,1
% Description,Line graph
% r-coordinate (m),Molar concentration; c
0,0.0011738825366820831
1.9480519480519486E-4,0.001165381124285075
3.896103896103897E-4,0.001156879711888067
5.84415584415593E-4,0.0011691940063616065
7.792207792207961E-4,0.001181508300835146
9.740259740259744E-4,0.0011835935740986702
0.0011688311688311526,0.0011856788473621946
0.0013636363636363473,0.00119924910736423
0.0015584415584415422,0.0012128193673662654
0.0017532467532467289,0.00121786937376213
0.0019480519480519153,0.001222919380157995
0.002142857142857127,0.0012560620252347059
0.0023376623376623385,0.0012892046703114166
0.0025324675324675167,0.00128298361852343
0.002727272727272695,0.0012767625667354436
0.0029220779220778814,0.0012996166516327024
0.003116883116883068,0.0013224707365299612
0.003311688311688263,0.001310718802521313
0.0035064935064934577,0.0012989668685126647
0.0037012987012986524,0.0013212423357058978
0.003896103896103847,0.0013435178028991309
0.0040909090909090505,0.0013423963388171669
0.004285714285714254,0.0013412748747352028
0.004480519480519432,0.0013535982982591228
0.00467532467532461,0.001365921721783043
0.004870129870129805,0.0013619467851200364
0.005064935064935,0.0013579718484570296
0.0052597402597402195,0.0013659908003747054
0.005454545454545439,0.0013740097522923814
0.005649350649350618,0.00136339555963365
0.005844155844155796,0.0013527813669749187
0.006038961038960999,0.001367829974829486
0.0062337662337662025,0.0013828785826840535
0.006428571428571381,0.0013742796946578108
0.006623376623376559,0.0013656808066315684
0.0068181818181817615,0.0013762195150761308
0.007012987012986965,0.001386758223520693
0.007207792207792143,0.0013788330609615363
0.007402597402597321,0.0013709078984023796
0.007597402597402516,0.001375194824154812
0.0077922077922077115,0.0013794817499072445
0.007987012987012914,0.0013669580000834794
0.008181818181818118,0.0013544342502597143
0.008376623376623312,0.0013595463944373284
0.008571428571428508,0.0013646585386149425
0.008766233766233686,0.001353767952281501
0.008961038961038864,0.0013428773659480593
0.00915584415584406,0.0013446517267103062
0.009350649350649253,0.0013464260874725528
0.009545454545454458,0.001337350442033685
0.00974025974025966,0.0013282747965948172
0.009935064935064838,0.001349261122573836
0.010129870129870017,0.001370247448552855
0.01032467532467522,0.0013664191493370724
0.010519480519480423,0.0013625908501212897
0.010714285714285617,0.0013601586586751372
0.010909090909090813,0.001357726467228985
0.011103896103896008,0.0013413628560038806
0.011298701298701202,0.0013249992447787761
0.011493506493506389,0.0013450577227640923
0.011688311688311576,0.0013651162007494086
0.01188311688311677,0.0013554631920371708
0.012077922077921965,0.0013458101833249332
0.012272727272727168,0.0013479594329567585
0.012467532467532372,0.0013501086825885838
0.01266233766233755,0.0013569767625952137
0.012857142857142729,0.0013638448426018437
0.013051948051947922,0.001377433203317835
0.013246753246753118,0.0013910215640338263
0.013441558441558338,0.0013924646287956487
0.013636363636363558,0.001393907693557471
0.013831168831168736,0.001401813134673706
0.014025974025973914,0.001409718575789941
0.01422077922077911,0.0014010847527367479
0.014415584415584303,0.0013924509296835545
0.014610389610389508,0.0013889610545077926
0.01480519480519471,0.0013854711793320309
0.014999999999999906,0.0013765757178368612
0.0151948051948051,0.0013676802563416914
0.015389610389610278,0.001376662838234054
0.015584415584415456,0.001385645420126417
0.015779220779220643,0.0013847129989004352
0.015974025974025828,0.0013837805776744537
