% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.14042745286725408,-0.04119087270741182,0.2892822643892319
-0.14453249887788341,-0.04012925077938321,0.25289908341645384
-0.1415061664677917,-0.03731648747300857,0.2935948118420808
-0.1455661722379817,-0.03620068369495592,0.25424377672834125
-0.14244091713619933,-0.033468654196476356,0.29526580408142716
-0.14015731623847952,-0.02699808113621478,0.3192498729065623
-0.13942919863942946,-0.030845567690030513,0.32044738082425694
-0.13646386334713745,-0.04208846225645967,0.32779606076344997
-0.14079887471207259,-0.051726945394195575,0.24492820328507528
-0.1380324709450922,-0.04871027092146122,0.2886388055630796
-0.1414550054290867,-0.01933538605964676,0.3233952193877252
-0.13856755413869698,-0.01340357718402079,0.34629497239149126
-0.13829485650807813,-0.016978331234973113,0.3454613749091604
-0.13767130676415856,-0.020747701453185458,0.3429881214559099
-0.13630940745130343,-0.02831064280683049,0.3304916423589146
-0.12868023030162307,0.0026714781570271813,0.36278242398837107
-0.13541361467904536,-0.007632571465269145,0.362542497447822
-0.13520485641297636,-0.01130760868459047,0.35727129918409056
-0.13712074176994712,-0.02451126951812231,0.3365314008945722
-0.135722583238848,-0.0038872043592462903,0.36497666210295837
-0.13204735225110964,-0.002068922586489201,0.35595367582233867
-0.1393465079725187,-0.055520723300987174,0.2416088204584748
-0.13670727689932516,-0.05236829993336737,0.286481885202265
-0.11761661696439445,0.059975492442919914,0.3869018074370149
-0.11249025392034818,0.06257127083661389,0.383068078680217
-0.11422151135175775,0.06012288702600077,0.39108623784123747
-0.1156840693368355,0.056475734917108555,0.38478888000112205
-0.11265037294550947,0.05693149280907335,0.3910503998625033
-0.11859206012230192,0.05006025719709524,0.382861545779235
-0.12111205576886792,0.04363510563264495,0.37976603554258487
-0.12001879740367952,0.04743178038738876,0.37845958364319016
-0.11811834393894072,0.04443171010943621,0.37775427331131634
-0.11831616180003358,0.040428460537888615,0.3793265480880468
-0.11335640776099522,0.05296550165320883,0.3845401122774622
-0.1159175857042105,0.04685513795483298,0.38332706120108934
-0.11558997489982864,0.05062568788969665,0.3842789160586636
-0.10943756559872024,0.05483987619989533,0.391248175358943
-0.10630880513305209,0.0951793294729846,0.3776104231067767
-0.10375638259090281,0.09800381883617078,0.383730070127756
-0.10241339666206983,0.09414758323607073,0.3826182079996206
-0.11019812569456036,0.0590899279815808,0.38740829703178525
-0.10946086303589397,0.06283965393302868,0.3746073364550948
-0.10894419824839759,0.06863741917854836,0.3716413520958264
-0.10700272087769358,0.07198626063457825,0.38269622904212935
-0.10695692704830727,0.06485736717457213,0.37193415196292223
-0.10582352445734905,0.0687547466713633,0.3764752533860718
-0.10314163633106624,0.07064675267826359,0.38489321803792015
-0.1028884559165979,0.06636648566898203,0.3786892092663305
-0.10381129483602926,0.06282556109641357,0.37321381758618294
-0.1035695794573061,0.0875255178321562,0.3800907688599224
-0.10588523020345311,0.08474336786563728,0.38069435386741707
-0.10424524004478056,0.08101091760298831,0.3811522870909659
-0.10201324340908689,0.08373555519446182,0.38128569456745276
-0.10296418734735353,0.07760668756895854,0.3839299639589076
-0.10199512359201722,0.07438580616381164,0.38700549065313045
-0.13065545955598762,0.019295319317620147,0.3787287702519169
-0.12788792940835492,0.03334913595281797,0.3756335304728284
-0.12623989480801887,0.02713124518434199,0.37344410138209966
-0.12448690955436348,0.03414601264711539,0.37963859672062067
-0.1252206530527323,0.03033276734137359,0.37712595749807226
-0.12236632394576683,0.03134780348492339,0.38117816138687444
-0.12042212894812047,0.03392586581380818,0.38061869969096046
-0.11475235384625375,0.042694025898794764,0.3751704526211345
-0.11253201839832917,0.045266307053522664,0.3867521499331574
-0.11485829104591028,0.03901970427548844,0.3745696588775353
-0.11686582567754293,0.036408421277313925,0.37849059335316004
-0.12036676547770984,0.03792070361667279,0.381171018494039
-0.12242981692891668,0.040829076997649094,0.38191015160304737
-0.12330953332647536,0.036989609037366186,0.3804271131549835
-0.12661176099496504,0.023474607970023785,0.3780637318979693
-0.12399569730744216,0.02462718809702884,0.37401964036270563
-0.12747559694203017,0.020392218875724354,0.37963456934224743
-0.12776460915598517,0.01657772355514608,0.3775183266097748
-0.12347251735941361,0.020968894796011966,0.38016593870952914
-0.12505391780052072,0.01798524330460502,0.38060752159574673
-0.12225730894123085,0.027520870720231634,0.3772073373164612
-0.11860015597403258,0.030041874845218985,0.38280252530260633
-0.12009742246711233,0.02353203023635623,0.37364151663051504
-0.11963804052777477,0.019921139076518487,0.37687902692134645
-0.11841836608603373,0.026557406059156692,0.38107093687702126
-0.1248110624911448,0.007563660734465841,0.3854503133719267
-0.12576504078864978,0.011203687505236821,0.38110273456788235
-0.12437799213378566,0.014141584676389037,0.3731240373390542
-0.12140813376791362,0.017006610822390814,0.3798269857335747
-0.12209572062200513,0.010537146804502627,0.3654565640537714
-0.12907870368905458,-4.1358988423641566E-4,0.3532683695062677
-0.12617123783364895,0.004392863834606978,0.38013228699574664
-0.13534188998482988,-0.04572963839517931,0.32814804205465037
-0.13855054817539436,-0.03455213280056257,0.32395239894843836
-0.1374723179511629,-0.03843548843356101,0.32796984709482097
-0.13358342493167405,-0.03931879156323152,0.32786545315839977
-0.13467886933392714,-0.03558255587390563,0.3287106972076356
-0.13553402869692222,-0.031998533108953967,0.32804145183160055
-0.1332927693580862,-0.02583443242483461,0.3419323094098548
-0.1325010680135125,-0.04286325899991826,0.32655597643965106
-0.1339892123151748,-0.04936194916352332,0.326800073228428
-0.13164621621138,-0.033020339715516246,0.3305897054144456
-0.13489349306073228,-0.014900807846392923,0.354454748183916
-0.1345761847732122,-0.018404254132644425,0.34981816149403405
-0.13392879927074516,-0.022185268741445767,0.3451578534651565
-0.1324606285700174,-0.02941418647823749,0.33684115271260345
-0.12507186354698915,5.987492592707611E-4,0.37629620464486824
-0.12627601132347774,-0.00249495494906828,0.3606914908817291
-0.12990735909355303,-0.023385944750081093,0.35038645697780807
-0.13145147286408007,-0.012792465800210573,0.36653488089247305
-0.1316887987529003,-0.009181287464991798,0.3636479298549005
-0.13203006372457068,-0.005647979445628607,0.36070594190203625
-0.12868392031812934,-0.004294946521347235,0.3502211034977339
-0.1249954336428085,-0.006107512343251912,0.356376651175266
